Partition,Grundy (g),P/N-Position (Normal),Misere Value,P/N-Position (Misere),Uptimality,Game Depth,Winning Move Count,Winning Moves (Normal)
"70 55",2,N,Winning,N,125,125,1,"[R1C54]"
"70 56",0,P,Losing,P,126,126,0,"N/A (P-position)"
"70 57",2,N,Winning,N,127,127,1,"[R1C56]"
"70 58",0,P,Losing,P,128,128,0,"N/A (P-position)"
"70 59",2,N,Winning,N,129,129,1,"[R1C58]"
"70 60",0,P,Losing,P,130,130,0,"N/A (P-position)"
"70 61",2,N,Winning,N,131,131,1,"[R1C60]"
"70 62",0,P,Losing,P,132,132,0,"N/A (P-position)"
"70 63",2,N,Winning,N,133,133,1,"[R1C62]"
"70 64",0,P,Losing,P,134,134,0,"N/A (P-position)"
"70 65",2,N,Winning,N,135,135,1,"[R1C64]"
"70 66",0,P,Losing,P,136,136,0,"N/A (P-position)"
"70 67",2,N,Winning,N,137,137,1,"[R1C66]"
"70 68",0,P,Losing,P,138,138,0,"N/A (P-position)"
"70 69",2,N,Winning,N,139,139,2,"[R0C69] / [R1C68]"
"70 70",0,P,Losing,P,140,140,0,"N/A (P-position)"
"71 1",3,N,Winning,N,71,72,1,"[R0C70,R1C0]"
"71 2",1,N,Winning,N,73,73,1,"[R0C70]"
"71 3",3,N,Winning,N,73,74,1,"[R0C70,R1C2]"
"71 4",1,N,Winning,N,75,75,1,"[R0C70]"
"71 5",3,N,Winning,N,75,76,1,"[R0C70,R1C4]"
"71 6",1,N,Winning,N,77,77,1,"[R0C70]"
"71 7",3,N,Winning,N,77,78,1,"[R0C70,R1C6]"
"71 8",1,N,Winning,N,79,79,1,"[R0C70]"
"71 9",3,N,Winning,N,79,80,1,"[R0C70,R1C8]"
"71 10",1,N,Winning,N,81,81,1,"[R0C70]"
"71 11",3,N,Winning,N,81,82,1,"[R0C70,R1C10]"
"71 12",1,N,Winning,N,83,83,1,"[R0C70]"
"71 13",3,N,Winning,N,83,84,1,"[R0C70,R1C12]"
"71 14",1,N,Winning,N,85,85,1,"[R0C70]"
"71 15",3,N,Winning,N,85,86,1,"[R0C70,R1C14]"
"71 16",1,N,Winning,N,87,87,1,"[R0C70]"
"71 17",3,N,Winning,N,87,88,1,"[R0C70,R1C16]"
"71 18",1,N,Winning,N,89,89,1,"[R0C70]"
"71 19",3,N,Winning,N,89,90,1,"[R0C70,R1C18]"
"71 20",1,N,Winning,N,91,91,1,"[R0C70]"
"71 21",3,N,Winning,N,91,92,1,"[R0C70,R1C20]"
"71 22",1,N,Winning,N,93,93,1,"[R0C70]"
"71 23",3,N,Winning,N,93,94,1,"[R0C70,R1C22]"
"71 24",1,N,Winning,N,95,95,1,"[R0C70]"
"71 25",3,N,Winning,N,95,96,1,"[R0C70,R1C24]"
"71 26",1,N,Winning,N,97,97,1,"[R0C70]"
"71 27",3,N,Winning,N,97,98,1,"[R0C70,R1C26]"
"71 28",1,N,Winning,N,99,99,1,"[R0C70]"
"71 29",3,N,Winning,N,99,100,1,"[R0C70,R1C28]"
"71 30",1,N,Winning,N,101,101,1,"[R0C70]"
"71 31",3,N,Winning,N,101,102,1,"[R0C70,R1C30]"
"71 32",1,N,Winning,N,103,103,1,"[R0C70]"
"71 33",3,N,Winning,N,103,104,1,"[R0C70,R1C32]"
"71 34",1,N,Winning,N,105,105,1,"[R0C70]"
"71 35",3,N,Winning,N,105,106,1,"[R0C70,R1C34]"
"71 36",1,N,Winning,N,107,107,1,"[R0C70]"
"71 37",3,N,Winning,N,107,108,1,"[R0C70,R1C36]"
"71 38",1,N,Winning,N,109,109,1,"[R0C70]"
"71 39",3,N,Winning,N,109,110,1,"[R0C70,R1C38]"
"71 40",1,N,Winning,N,111,111,1,"[R0C70]"
"71 41",3,N,Winning,N,111,112,1,"[R0C70,R1C40]"
"71 42",1,N,Winning,N,113,113,1,"[R0C70]"
"71 43",3,N,Winning,N,113,114,1,"[R0C70,R1C42]"
"71 44",1,N,Winning,N,115,115,1,"[R0C70]"
"71 45",3,N,Winning,N,115,116,1,"[R0C70,R1C44]"
"71 46",1,N,Winning,N,117,117,1,"[R0C70]"
"71 47",3,N,Winning,N,117,118,1,"[R0C70,R1C46]"
"71 48",1,N,Winning,N,119,119,1,"[R0C70]"
"71 49",3,N,Winning,N,119,120,1,"[R0C70,R1C48]"
"71 50",1,N,Winning,N,121,121,1,"[R0C70]"
"71 51",3,N,Winning,N,121,122,1,"[R0C70,R1C50]"
"71 52",1,N,Winning,N,123,123,1,"[R0C70]"
"71 53",3,N,Winning,N,123,124,1,"[R0C70,R1C52]"
"71 54",1,N,Winning,N,125,125,1,"[R0C70]"
"71 55",3,N,Winning,N,125,126,1,"[R0C70,R1C54]"
"71 56",1,N,Winning,N,127,127,1,"[R0C70]"
"71 57",3,N,Winning,N,127,128,1,"[R0C70,R1C56]"
"71 58",1,N,Winning,N,129,129,1,"[R0C70]"
"71 59",3,N,Winning,N,129,130,1,"[R0C70,R1C58]"
"71 60",1,N,Winning,N,131,131,1,"[R0C70]"
"71 61",3,N,Winning,N,131,132,1,"[R0C70,R1C60]"
"71 62",1,N,Winning,N,133,133,1,"[R0C70]"
"71 63",3,N,Winning,N,133,134,1,"[R0C70,R1C62]"
"71 64",1,N,Winning,N,135,135,1,"[R0C70]"
"71 65",3,N,Winning,N,135,136,1,"[R0C70,R1C64]"
"71 66",1,N,Winning,N,137,137,1,"[R0C70]"
"71 67",3,N,Winning,N,137,138,1,"[R0C70,R1C66]"
"71 68",1,N,Winning,N,139,139,1,"[R0C70]"
"71 69",3,N,Winning,N,139,140,1,"[R0C70,R1C68]"
"71 70",1,N,Winning,N,141,141,1,"[R0C70]"
"71 71",0,P,Losing,P,142,142,0,"N/A (P-position)"
"72 1",2,N,Winning,N,73,73,1,"[R1C0]"
"72 2",0,P,Losing,P,74,74,0,"N/A (P-position)"
"72 3",2,N,Winning,N,75,75,1,"[R1C2]"
"72 4",0,P,Losing,P,76,76,0,"N/A (P-position)"
"72 5",2,N,Winning,N,77,77,1,"[R1C4]"
"72 6",0,P,Losing,P,78,78,0,"N/A (P-position)"
"72 7",2,N,Winning,N,79,79,1,"[R1C6]"
"72 8",0,P,Losing,P,80,80,0,"N/A (P-position)"
"72 9",2,N,Winning,N,81,81,1,"[R1C8]"
"72 10",0,P,Losing,P,82,82,0,"N/A (P-position)"
"72 11",2,N,Winning,N,83,83,1,"[R1C10]"
"72 12",0,P,Losing,P,84,84,0,"N/A (P-position)"
"72 13",2,N,Winning,N,85,85,1,"[R1C12]"
"72 14",0,P,Losing,P,86,86,0,"N/A (P-position)"
"72 15",2,N,Winning,N,87,87,1,"[R1C14]"
"72 16",0,P,Losing,P,88,88,0,"N/A (P-position)"
"72 17",2,N,Winning,N,89,89,1,"[R1C16]"
"72 18",0,P,Losing,P,90,90,0,"N/A (P-position)"
"72 19",2,N,Winning,N,91,91,1,"[R1C18]"
"72 20",0,P,Losing,P,92,92,0,"N/A (P-position)"
"72 21",2,N,Winning,N,93,93,1,"[R1C20]"
"72 22",0,P,Losing,P,94,94,0,"N/A (P-position)"
"72 23",2,N,Winning,N,95,95,1,"[R1C22]"
"72 24",0,P,Losing,P,96,96,0,"N/A (P-position)"
"72 25",2,N,Winning,N,97,97,1,"[R1C24]"
"72 26",0,P,Losing,P,98,98,0,"N/A (P-position)"
"72 27",2,N,Winning,N,99,99,1,"[R1C26]"
"72 28",0,P,Losing,P,100,100,0,"N/A (P-position)"
"72 29",2,N,Winning,N,101,101,1,"[R1C28]"
"72 30",0,P,Losing,P,102,102,0,"N/A (P-position)"
"72 31",2,N,Winning,N,103,103,1,"[R1C30]"
"72 32",0,P,Losing,P,104,104,0,"N/A (P-position)"
"72 33",2,N,Winning,N,105,105,1,"[R1C32]"
"72 34",0,P,Losing,P,106,106,0,"N/A (P-position)"
"72 35",2,N,Winning,N,107,107,1,"[R1C34]"
"72 36",0,P,Losing,P,108,108,0,"N/A (P-position)"
"72 37",2,N,Winning,N,109,109,1,"[R1C36]"
"72 38",0,P,Losing,P,110,110,0,"N/A (P-position)"
"72 39",2,N,Winning,N,111,111,1,"[R1C38]"
"72 40",0,P,Losing,P,112,112,0,"N/A (P-position)"
"72 41",2,N,Winning,N,113,113,1,"[R1C40]"
"72 42",0,P,Losing,P,114,114,0,"N/A (P-position)"
"72 43",2,N,Winning,N,115,115,1,"[R1C42]"
"72 44",0,P,Losing,P,116,116,0,"N/A (P-position)"
"72 45",2,N,Winning,N,117,117,1,"[R1C44]"
"72 46",0,P,Losing,P,118,118,0,"N/A (P-position)"
"72 47",2,N,Winning,N,119,119,1,"[R1C46]"
"72 48",0,P,Losing,P,120,120,0,"N/A (P-position)"
"72 49",2,N,Winning,N,121,121,1,"[R1C48]"
"72 50",0,P,Losing,P,122,122,0,"N/A (P-position)"
"72 51",2,N,Winning,N,123,123,1,"[R1C50]"
"72 52",0,P,Losing,P,124,124,0,"N/A (P-position)"
"72 53",2,N,Winning,N,125,125,1,"[R1C52]"
"72 54",0,P,Losing,P,126,126,0,"N/A (P-position)"
"72 55",2,N,Winning,N,127,127,1,"[R1C54]"
"72 56",0,P,Losing,P,128,128,0,"N/A (P-position)"
"72 57",2,N,Winning,N,129,129,1,"[R1C56]"
"72 58",0,P,Losing,P,130,130,0,"N/A (P-position)"
"72 59",2,N,Winning,N,131,131,1,"[R1C58]"
"72 60",0,P,Losing,P,132,132,0,"N/A (P-position)"
"72 61",2,N,Winning,N,133,133,1,"[R1C60]"
"72 62",0,P,Losing,P,134,134,0,"N/A (P-position)"
"72 63",2,N,Winning,N,135,135,1,"[R1C62]"
"72 64",0,P,Losing,P,136,136,0,"N/A (P-position)"
"72 65",2,N,Winning,N,137,137,1,"[R1C64]"
"72 66",0,P,Losing,P,138,138,0,"N/A (P-position)"
"72 67",2,N,Winning,N,139,139,1,"[R1C66]"
"72 68",0,P,Losing,P,140,140,0,"N/A (P-position)"
"72 69",2,N,Winning,N,141,141,1,"[R1C68]"
"72 70",0,P,Losing,P,142,142,0,"N/A (P-position)"
"72 71",2,N,Winning,N,143,143,2,"[R0C71] / [R1C70]"
"72 72",0,P,Losing,P,144,144,0,"N/A (P-position)"
"73 1",3,N,Winning,N,73,74,1,"[R0C72,R1C0]"
"73 2",1,N,Winning,N,75,75,1,"[R0C72]"
"73 3",3,N,Winning,N,75,76,1,"[R0C72,R1C2]"
"73 4",1,N,Winning,N,77,77,1,"[R0C72]"
"73 5",3,N,Winning,N,77,78,1,"[R0C72,R1C4]"
"73 6",1,N,Winning,N,79,79,1,"[R0C72]"
"73 7",3,N,Winning,N,79,80,1,"[R0C72,R1C6]"
"73 8",1,N,Winning,N,81,81,1,"[R0C72]"
"73 9",3,N,Winning,N,81,82,1,"[R0C72,R1C8]"
"73 10",1,N,Winning,N,83,83,1,"[R0C72]"
"73 11",3,N,Winning,N,83,84,1,"[R0C72,R1C10]"
"73 12",1,N,Winning,N,85,85,1,"[R0C72]"
"73 13",3,N,Winning,N,85,86,1,"[R0C72,R1C12]"
"73 14",1,N,Winning,N,87,87,1,"[R0C72]"
"73 15",3,N,Winning,N,87,88,1,"[R0C72,R1C14]"
"73 16",1,N,Winning,N,89,89,1,"[R0C72]"
"73 17",3,N,Winning,N,89,90,1,"[R0C72,R1C16]"
"73 18",1,N,Winning,N,91,91,1,"[R0C72]"
"73 19",3,N,Winning,N,91,92,1,"[R0C72,R1C18]"
"73 20",1,N,Winning,N,93,93,1,"[R0C72]"
"73 21",3,N,Winning,N,93,94,1,"[R0C72,R1C20]"
"73 22",1,N,Winning,N,95,95,1,"[R0C72]"
"73 23",3,N,Winning,N,95,96,1,"[R0C72,R1C22]"
"73 24",1,N,Winning,N,97,97,1,"[R0C72]"
"73 25",3,N,Winning,N,97,98,1,"[R0C72,R1C24]"
"73 26",1,N,Winning,N,99,99,1,"[R0C72]"
"73 27",3,N,Winning,N,99,100,1,"[R0C72,R1C26]"
"73 28",1,N,Winning,N,101,101,1,"[R0C72]"
"73 29",3,N,Winning,N,101,102,1,"[R0C72,R1C28]"
"73 30",1,N,Winning,N,103,103,1,"[R0C72]"
"73 31",3,N,Winning,N,103,104,1,"[R0C72,R1C30]"
"73 32",1,N,Winning,N,105,105,1,"[R0C72]"
"73 33",3,N,Winning,N,105,106,1,"[R0C72,R1C32]"
"73 34",1,N,Winning,N,107,107,1,"[R0C72]"
"73 35",3,N,Winning,N,107,108,1,"[R0C72,R1C34]"
"73 36",1,N,Winning,N,109,109,1,"[R0C72]"
"73 37",3,N,Winning,N,109,110,1,"[R0C72,R1C36]"
"73 38",1,N,Winning,N,111,111,1,"[R0C72]"
"73 39",3,N,Winning,N,111,112,1,"[R0C72,R1C38]"
"73 40",1,N,Winning,N,113,113,1,"[R0C72]"
"73 41",3,N,Winning,N,113,114,1,"[R0C72,R1C40]"
"73 42",1,N,Winning,N,115,115,1,"[R0C72]"
"73 43",3,N,Winning,N,115,116,1,"[R0C72,R1C42]"
"73 44",1,N,Winning,N,117,117,1,"[R0C72]"
"73 45",3,N,Winning,N,117,118,1,"[R0C72,R1C44]"
"73 46",1,N,Winning,N,119,119,1,"[R0C72]"
"73 47",3,N,Winning,N,119,120,1,"[R0C72,R1C46]"
"73 48",1,N,Winning,N,121,121,1,"[R0C72]"
"73 49",3,N,Winning,N,121,122,1,"[R0C72,R1C48]"
"73 50",1,N,Winning,N,123,123,1,"[R0C72]"
"73 51",3,N,Winning,N,123,124,1,"[R0C72,R1C50]"
"73 52",1,N,Winning,N,125,125,1,"[R0C72]"
"73 53",3,N,Winning,N,125,126,1,"[R0C72,R1C52]"
"73 54",1,N,Winning,N,127,127,1,"[R0C72]"
"73 55",3,N,Winning,N,127,128,1,"[R0C72,R1C54]"
"73 56",1,N,Winning,N,129,129,1,"[R0C72]"
"73 57",3,N,Winning,N,129,130,1,"[R0C72,R1C56]"
"73 58",1,N,Winning,N,131,131,1,"[R0C72]"
"73 59",3,N,Winning,N,131,132,1,"[R0C72,R1C58]"
"73 60",1,N,Winning,N,133,133,1,"[R0C72]"
"73 61",3,N,Winning,N,133,134,1,"[R0C72,R1C60]"
"73 62",1,N,Winning,N,135,135,1,"[R0C72]"
"73 63",3,N,Winning,N,135,136,1,"[R0C72,R1C62]"
"73 64",1,N,Winning,N,137,137,1,"[R0C72]"
"73 65",3,N,Winning,N,137,138,1,"[R0C72,R1C64]"
"73 66",1,N,Winning,N,139,139,1,"[R0C72]"
"73 67",3,N,Winning,N,139,140,1,"[R0C72,R1C66]"
"73 68",1,N,Winning,N,141,141,1,"[R0C72]"
"73 69",3,N,Winning,N,141,142,1,"[R0C72,R1C68]"
"73 70",1,N,Winning,N,143,143,1,"[R0C72]"
"73 71",3,N,Winning,N,143,144,1,"[R0C72,R1C70]"
"73 72",1,N,Winning,N,145,145,1,"[R0C72]"
"73 73",0,P,Losing,P,146,146,0,"N/A (P-position)"
"74 1",2,N,Winning,N,75,75,1,"[R1C0]"
"74 2",0,P,Losing,P,76,76,0,"N/A (P-position)"
"74 3",2,N,Winning,N,77,77,1,"[R1C2]"
"74 4",0,P,Losing,P,78,78,0,"N/A (P-position)"
"74 5",2,N,Winning,N,79,79,1,"[R1C4]"
"74 6",0,P,Losing,P,80,80,0,"N/A (P-position)"
"74 7",2,N,Winning,N,81,81,1,"[R1C6]"
"74 8",0,P,Losing,P,82,82,0,"N/A (P-position)"
"74 9",2,N,Winning,N,83,83,1,"[R1C8]"
"74 10",0,P,Losing,P,84,84,0,"N/A (P-position)"
"74 11",2,N,Winning,N,85,85,1,"[R1C10]"
"74 12",0,P,Losing,P,86,86,0,"N/A (P-position)"
"74 13",2,N,Winning,N,87,87,1,"[R1C12]"
"74 14",0,P,Losing,P,88,88,0,"N/A (P-position)"
"74 15",2,N,Winning,N,89,89,1,"[R1C14]"
"74 16",0,P,Losing,P,90,90,0,"N/A (P-position)"
"74 17",2,N,Winning,N,91,91,1,"[R1C16]"
"74 18",0,P,Losing,P,92,92,0,"N/A (P-position)"
"74 19",2,N,Winning,N,93,93,1,"[R1C18]"
"74 20",0,P,Losing,P,94,94,0,"N/A (P-position)"
"74 21",2,N,Winning,N,95,95,1,"[R1C20]"
"74 22",0,P,Losing,P,96,96,0,"N/A (P-position)"
"74 23",2,N,Winning,N,97,97,1,"[R1C22]"
"74 24",0,P,Losing,P,98,98,0,"N/A (P-position)"
"74 25",2,N,Winning,N,99,99,1,"[R1C24]"
"74 26",0,P,Losing,P,100,100,0,"N/A (P-position)"
"74 27",2,N,Winning,N,101,101,1,"[R1C26]"
"74 28",0,P,Losing,P,102,102,0,"N/A (P-position)"
"74 29",2,N,Winning,N,103,103,1,"[R1C28]"
"74 30",0,P,Losing,P,104,104,0,"N/A (P-position)"
"74 31",2,N,Winning,N,105,105,1,"[R1C30]"
"74 32",0,P,Losing,P,106,106,0,"N/A (P-position)"
"74 33",2,N,Winning,N,107,107,1,"[R1C32]"
"74 34",0,P,Losing,P,108,108,0,"N/A (P-position)"
"74 35",2,N,Winning,N,109,109,1,"[R1C34]"
"74 36",0,P,Losing,P,110,110,0,"N/A (P-position)"
"74 37",2,N,Winning,N,111,111,1,"[R1C36]"
"74 38",0,P,Losing,P,112,112,0,"N/A (P-position)"
"74 39",2,N,Winning,N,113,113,1,"[R1C38]"
"74 40",0,P,Losing,P,114,114,0,"N/A (P-position)"
"74 41",2,N,Winning,N,115,115,1,"[R1C40]"
"74 42",0,P,Losing,P,116,116,0,"N/A (P-position)"
"74 43",2,N,Winning,N,117,117,1,"[R1C42]"
"74 44",0,P,Losing,P,118,118,0,"N/A (P-position)"
"74 45",2,N,Winning,N,119,119,1,"[R1C44]"
"74 46",0,P,Losing,P,120,120,0,"N/A (P-position)"
"74 47",2,N,Winning,N,121,121,1,"[R1C46]"
"74 48",0,P,Losing,P,122,122,0,"N/A (P-position)"
"74 49",2,N,Winning,N,123,123,1,"[R1C48]"
"74 50",0,P,Losing,P,124,124,0,"N/A (P-position)"
"74 51",2,N,Winning,N,125,125,1,"[R1C50]"
"74 52",0,P,Losing,P,126,126,0,"N/A (P-position)"
"74 53",2,N,Winning,N,127,127,1,"[R1C52]"
"74 54",0,P,Losing,P,128,128,0,"N/A (P-position)"
"74 55",2,N,Winning,N,129,129,1,"[R1C54]"
"74 56",0,P,Losing,P,130,130,0,"N/A (P-position)"
"74 57",2,N,Winning,N,131,131,1,"[R1C56]"
"74 58",0,P,Losing,P,132,132,0,"N/A (P-position)"
"74 59",2,N,Winning,N,133,133,1,"[R1C58]"
"74 60",0,P,Losing,P,134,134,0,"N/A (P-position)"
"74 61",2,N,Winning,N,135,135,1,"[R1C60]"
"74 62",0,P,Losing,P,136,136,0,"N/A (P-position)"
"74 63",2,N,Winning,N,137,137,1,"[R1C62]"
"74 64",0,P,Losing,P,138,138,0,"N/A (P-position)"
"74 65",2,N,Winning,N,139,139,1,"[R1C64]"
"74 66",0,P,Losing,P,140,140,0,"N/A (P-position)"
"74 67",2,N,Winning,N,141,141,1,"[R1C66]"
"74 68",0,P,Losing,P,142,142,0,"N/A (P-position)"
"74 69",2,N,Winning,N,143,143,1,"[R1C68]"
"74 70",0,P,Losing,P,144,144,0,"N/A (P-position)"
"74 71",2,N,Winning,N,145,145,1,"[R1C70]"
"74 72",0,P,Losing,P,146,146,0,"N/A (P-position)"
"74 73",2,N,Winning,N,147,147,2,"[R0C73] / [R1C72]"
"74 74",0,P,Losing,P,148,148,0,"N/A (P-position)"
"75 1",3,N,Winning,N,75,76,1,"[R0C74,R1C0]"
"75 2",1,N,Winning,N,77,77,1,"[R0C74]"
"75 3",3,N,Winning,N,77,78,1,"[R0C74,R1C2]"
"75 4",1,N,Winning,N,79,79,1,"[R0C74]"
"75 5",3,N,Winning,N,79,80,1,"[R0C74,R1C4]"
"75 6",1,N,Winning,N,81,81,1,"[R0C74]"
"75 7",3,N,Winning,N,81,82,1,"[R0C74,R1C6]"
"75 8",1,N,Winning,N,83,83,1,"[R0C74]"
"75 9",3,N,Winning,N,83,84,1,"[R0C74,R1C8]"
"75 10",1,N,Winning,N,85,85,1,"[R0C74]"
"75 11",3,N,Winning,N,85,86,1,"[R0C74,R1C10]"
"75 12",1,N,Winning,N,87,87,1,"[R0C74]"
"75 13",3,N,Winning,N,87,88,1,"[R0C74,R1C12]"
"75 14",1,N,Winning,N,89,89,1,"[R0C74]"
"75 15",3,N,Winning,N,89,90,1,"[R0C74,R1C14]"
"75 16",1,N,Winning,N,91,91,1,"[R0C74]"
"75 17",3,N,Winning,N,91,92,1,"[R0C74,R1C16]"
"75 18",1,N,Winning,N,93,93,1,"[R0C74]"
"75 19",3,N,Winning,N,93,94,1,"[R0C74,R1C18]"
"75 20",1,N,Winning,N,95,95,1,"[R0C74]"
"75 21",3,N,Winning,N,95,96,1,"[R0C74,R1C20]"
"75 22",1,N,Winning,N,97,97,1,"[R0C74]"
"75 23",3,N,Winning,N,97,98,1,"[R0C74,R1C22]"
"75 24",1,N,Winning,N,99,99,1,"[R0C74]"
"75 25",3,N,Winning,N,99,100,1,"[R0C74,R1C24]"
"75 26",1,N,Winning,N,101,101,1,"[R0C74]"
"75 27",3,N,Winning,N,101,102,1,"[R0C74,R1C26]"
"75 28",1,N,Winning,N,103,103,1,"[R0C74]"
"75 29",3,N,Winning,N,103,104,1,"[R0C74,R1C28]"
"75 30",1,N,Winning,N,105,105,1,"[R0C74]"
"75 31",3,N,Winning,N,105,106,1,"[R0C74,R1C30]"
"75 32",1,N,Winning,N,107,107,1,"[R0C74]"
"75 33",3,N,Winning,N,107,108,1,"[R0C74,R1C32]"
"75 34",1,N,Winning,N,109,109,1,"[R0C74]"
"75 35",3,N,Winning,N,109,110,1,"[R0C74,R1C34]"
"75 36",1,N,Winning,N,111,111,1,"[R0C74]"
"75 37",3,N,Winning,N,111,112,1,"[R0C74,R1C36]"
"75 38",1,N,Winning,N,113,113,1,"[R0C74]"
"75 39",3,N,Winning,N,113,114,1,"[R0C74,R1C38]"
"75 40",1,N,Winning,N,115,115,1,"[R0C74]"
"75 41",3,N,Winning,N,115,116,1,"[R0C74,R1C40]"
"75 42",1,N,Winning,N,117,117,1,"[R0C74]"
"75 43",3,N,Winning,N,117,118,1,"[R0C74,R1C42]"
"75 44",1,N,Winning,N,119,119,1,"[R0C74]"
"75 45",3,N,Winning,N,119,120,1,"[R0C74,R1C44]"
"75 46",1,N,Winning,N,121,121,1,"[R0C74]"
"75 47",3,N,Winning,N,121,122,1,"[R0C74,R1C46]"
"75 48",1,N,Winning,N,123,123,1,"[R0C74]"
"75 49",3,N,Winning,N,123,124,1,"[R0C74,R1C48]"
"75 50",1,N,Winning,N,125,125,1,"[R0C74]"
"75 51",3,N,Winning,N,125,126,1,"[R0C74,R1C50]"
"75 52",1,N,Winning,N,127,127,1,"[R0C74]"
"75 53",3,N,Winning,N,127,128,1,"[R0C74,R1C52]"
"75 54",1,N,Winning,N,129,129,1,"[R0C74]"
"75 55",3,N,Winning,N,129,130,1,"[R0C74,R1C54]"
"75 56",1,N,Winning,N,131,131,1,"[R0C74]"
"75 57",3,N,Winning,N,131,132,1,"[R0C74,R1C56]"
"75 58",1,N,Winning,N,133,133,1,"[R0C74]"
"75 59",3,N,Winning,N,133,134,1,"[R0C74,R1C58]"
"75 60",1,N,Winning,N,135,135,1,"[R0C74]"
"75 61",3,N,Winning,N,135,136,1,"[R0C74,R1C60]"
"75 62",1,N,Winning,N,137,137,1,"[R0C74]"
"75 63",3,N,Winning,N,137,138,1,"[R0C74,R1C62]"
"75 64",1,N,Winning,N,139,139,1,"[R0C74]"
"75 65",3,N,Winning,N,139,140,1,"[R0C74,R1C64]"
"75 66",1,N,Winning,N,141,141,1,"[R0C74]"
"75 67",3,N,Winning,N,141,142,1,"[R0C74,R1C66]"
"75 68",1,N,Winning,N,143,143,1,"[R0C74]"
"75 69",3,N,Winning,N,143,144,1,"[R0C74,R1C68]"
"75 70",1,N,Winning,N,145,145,1,"[R0C74]"
"75 71",3,N,Winning,N,145,146,1,"[R0C74,R1C70]"
"75 72",1,N,Winning,N,147,147,1,"[R0C74]"
"75 73",3,N,Winning,N,147,148,1,"[R0C74,R1C72]"
"75 74",1,N,Winning,N,149,149,1,"[R0C74]"
"75 75",0,P,Losing,P,150,150,0,"N/A (P-position)"
"76 1",2,N,Winning,N,77,77,1,"[R1C0]"
"76 2",0,P,Losing,P,78,78,0,"N/A (P-position)"
"76 3",2,N,Winning,N,79,79,1,"[R1C2]"
"76 4",0,P,Losing,P,80,80,0,"N/A (P-position)"
"76 5",2,N,Winning,N,81,81,1,"[R1C4]"
"76 6",0,P,Losing,P,82,82,0,"N/A (P-position)"
"76 7",2,N,Winning,N,83,83,1,"[R1C6]"
"76 8",0,P,Losing,P,84,84,0,"N/A (P-position)"
"76 9",2,N,Winning,N,85,85,1,"[R1C8]"
"76 10",0,P,Losing,P,86,86,0,"N/A (P-position)"
"76 11",2,N,Winning,N,87,87,1,"[R1C10]"
"76 12",0,P,Losing,P,88,88,0,"N/A (P-position)"
"76 13",2,N,Winning,N,89,89,1,"[R1C12]"
"76 14",0,P,Losing,P,90,90,0,"N/A (P-position)"
"76 15",2,N,Winning,N,91,91,1,"[R1C14]"
"76 16",0,P,Losing,P,92,92,0,"N/A (P-position)"
"76 17",2,N,Winning,N,93,93,1,"[R1C16]"
"76 18",0,P,Losing,P,94,94,0,"N/A (P-position)"
"76 19",2,N,Winning,N,95,95,1,"[R1C18]"
"76 20",0,P,Losing,P,96,96,0,"N/A (P-position)"
"76 21",2,N,Winning,N,97,97,1,"[R1C20]"
"76 22",0,P,Losing,P,98,98,0,"N/A (P-position)"
"76 23",2,N,Winning,N,99,99,1,"[R1C22]"
"76 24",0,P,Losing,P,100,100,0,"N/A (P-position)"
"76 25",2,N,Winning,N,101,101,1,"[R1C24]"
"76 26",0,P,Losing,P,102,102,0,"N/A (P-position)"
"76 27",2,N,Winning,N,103,103,1,"[R1C26]"
"76 28",0,P,Losing,P,104,104,0,"N/A (P-position)"
"76 29",2,N,Winning,N,105,105,1,"[R1C28]"
"76 30",0,P,Losing,P,106,106,0,"N/A (P-position)"
"76 31",2,N,Winning,N,107,107,1,"[R1C30]"
"76 32",0,P,Losing,P,108,108,0,"N/A (P-position)"
"76 33",2,N,Winning,N,109,109,1,"[R1C32]"
"76 34",0,P,Losing,P,110,110,0,"N/A (P-position)"
"76 35",2,N,Winning,N,111,111,1,"[R1C34]"
"76 36",0,P,Losing,P,112,112,0,"N/A (P-position)"
"76 37",2,N,Winning,N,113,113,1,"[R1C36]"
"76 38",0,P,Losing,P,114,114,0,"N/A (P-position)"
"76 39",2,N,Winning,N,115,115,1,"[R1C38]"
"76 40",0,P,Losing,P,116,116,0,"N/A (P-position)"
"76 41",2,N,Winning,N,117,117,1,"[R1C40]"
"76 42",0,P,Losing,P,118,118,0,"N/A (P-position)"
"76 43",2,N,Winning,N,119,119,1,"[R1C42]"
"76 44",0,P,Losing,P,120,120,0,"N/A (P-position)"
"76 45",2,N,Winning,N,121,121,1,"[R1C44]"
"76 46",0,P,Losing,P,122,122,0,"N/A (P-position)"
"76 47",2,N,Winning,N,123,123,1,"[R1C46]"
"76 48",0,P,Losing,P,124,124,0,"N/A (P-position)"
"76 49",2,N,Winning,N,125,125,1,"[R1C48]"
"76 50",0,P,Losing,P,126,126,0,"N/A (P-position)"
"76 51",2,N,Winning,N,127,127,1,"[R1C50]"
"76 52",0,P,Losing,P,128,128,0,"N/A (P-position)"
"76 53",2,N,Winning,N,129,129,1,"[R1C52]"
"76 54",0,P,Losing,P,130,130,0,"N/A (P-position)"
"76 55",2,N,Winning,N,131,131,1,"[R1C54]"
"76 56",0,P,Losing,P,132,132,0,"N/A (P-position)"
"76 57",2,N,Winning,N,133,133,1,"[R1C56]"
